Target:Alexis	A police report says Alexis told police that he “didn’t remember pulling the trigger of his firearm until one hour later.”	$LABEL$0
Target:him	“I never see him get mad at anybody.”	$LABEL$1
Target:Assad	"If we fail to act, the Assad regime will see no reason to stop using chemical weapons," said Obama.	$LABEL$0
Target:Russia	But this initiative has the potential to remove the threat of chemical weapons without the use of force, particularly because Russia is one of Assad's strongest allies."	$LABEL$0
Target:He	“He talked about international standards, international law, standing up for decency on behalf of all humanity.	$LABEL$1
Target:Bashar Assad	The president also brushed off comments made earlier by Bashar Assad in which he threatened that there could be "repercussions" if the U.S. attacks.	$LABEL$0
Target:he	The president also brushed off comments made earlier by Bashar Assad in which he threatened that there could be "repercussions" if the U.S. attacks.	$LABEL$0
Target:Kerry	Kerry drew some criticism Monday when he suggested that a strike on Syria would be “unbelievably small.”	$LABEL$0
Target:Assad	After Rose asked whether chemical weapons were worse than nuclear weapons, Assad sneered and said, "I don't know, we haven't tried either."	$LABEL$0
Target:John Kerry's	Refuting John Kerry's claims that he has seen evidence that the Syrian government used chemical weapons against its own people, Assad said, "We have the precedent of Colin Powell ten years ago when he showed the evidence [that Iraq had WMDs], it was false and it was forged."	$LABEL$0
Target:Obama	The interview excerpt also included Assad taking a shot at Obama by accusing him of adopting the same ideology as George W. Bush: “Our soldiers in another area were attacked chemically, our soldiers.	$LABEL$0
Target:Assad	The interview excerpt also included Assad taking a shot at Obama by accusing him of adopting the same ideology as George W. Bush: “Our soldiers in another area were attacked chemically, our soldiers.	$LABEL$0
Target:President Obama	Jindal blasts the administration in a statement, “President Obama and Attorney General Eric Holder are trying to legally jam the state in an ultimate attempt to force children from low-income families back into failing schools.”	$LABEL$0
Target:President Bashar al-Assad	Such a strike could include aircraft, artillery and the kind of rockets that the Obama administration says the forces of President Bashar al-Assad used to carry out an Aug. 21 sarin attack in the Damascus suburbs that killed more than 1,400 people.	$LABEL$0
Target:Assad	Watch some of McCain and Graham’s remarks: Obama had said earlier this year that any documented use of chemical weapons by Assad against his own population would amount to a “red line” that the international community would not let him cross.	$LABEL$0
Target:[Pelosi	“When he asked [Pelosi] what she suggested doing, she literally stuttered.”	$LABEL$0
Target:Assad	Fifteen times on Friday, Kerry introduced a finding with the definitive phrase “we know” to present findings as fact — that Assad had chemical weapons, that he had used them before, that he had targeted the area where they were used, that the regime had warned its allies ahead of time to prepare for the attack, and the time and location of rocket launches and strikes.	$LABEL$0
Target:Martin	Martin Luther King Jr. famously urged Americans not to judge one another by the color of their skin, President Obama said Wednesday that Americans must use the example of the civil rights marchers of 50 years ago to press for his brand of economic justice for the middle class.	$LABEL$1
Target:Mr. Obama	What a debt we owe to those people who came here 50 years ago.” He also took a mild swipe at Mr. Obama and Congress when he said King would have wanted leaders today to “stop complaining about political gridlock” and put their shoulders to the job of compromise.	$LABEL$0
Target:King	The memorial originally was inscribed with a quote from King that read: “I was a drum major for justice, peace and righteousness.”	$LABEL$1
Target:Mr. Obama	This was a crowd of supporters, many from the Washington area, and to them, it was a day to reflect not only on Dr. King’s legacy but also on Mr. Obama’s.	$LABEL$1
Target:Mr. Obama	Mr. Obama would also like to expand his existing pay-as-you-earn program for student borrowers so that borrowers could cap their payments at 10 percent of their discretionary monthly income.	$LABEL$1
Target:borrowers	Mr. Obama would also like to expand his existing pay-as-you-earn program for student borrowers so that borrowers could cap their payments at 10 percent of their discretionary monthly income.	$LABEL$1
Target:Mr. Obama	Mr. Obama hopes that starting in 2018, the ratings would be tied to financial aid, so that students at highly rated colleges might get larger federal grants and more affordable loans.	$LABEL$1
Target:President Obama	White House: President Obama to ‘Fundamentally Rethink & Reshape’ Higher Education	$LABEL$1
Target:Mubarak	Some analysts said that even the possibility of Mr. Mubarak’s release, previously unthinkable, provided another sign of the return of his authoritarian style of government.	$LABEL$0
Target:Mubarak	Egyptian judicial officials have ordered former President Hosni Mubarak freed from jail, a stunning turnaround for the 85-year-old strongman who ruled the nation for three decades before being ousted in a popular revolution, and a move that could plunge the unraveling North African nation into further violence.	$LABEL$0
Target:Obama	As The Switch notes, Gellman's reporting pretty directly contradicts what Obama said just one week ago. Not only have there been numerous violations, but a companion story by The Post's Carol D. Leonnig quotes the chief judge on the Foreign Intelligence Surveillance Court saying it is limited in its ability to keep these programs in check.	$LABEL$0
Target:Obama	It also poses a significant problem for the Obama administration, which as recently as last week maintained that Americans' privacy was being protected, even as the president admitted the potential for abuse was evident.	$LABEL$0
Target:It	It also poses a significant problem for the Obama administration, which as recently as last week maintained that Americans' privacy was being protected, even as the president admitted the potential for abuse was evident.	$LABEL$0
Target:Obama	The Obama administration faced a backlash from congressional Democrats on Friday following revelations that the National Security Agency broke privacy rules and overstepped its authority thousands of times since 2008.	$LABEL$0
Target:the National Security Agency	The Obama administration faced a backlash from congressional Democrats on Friday following revelations that the National Security Agency broke privacy rules and overstepped its authority thousands of times since 2008.	$LABEL$0
Target:Feinstein	This is the right thing to do," Feinstein said in a statement Friday.	$LABEL$1
Target:Obama	He accused the Obama administration of disregarding domestic and international law since his disclosures, but added that “in the end, the law is winning.”	$LABEL$0
Target:James L. Jones, the retired Marine Corps general who was Mr. Obama’s national security adviser from 2009-10	On Wednesday, James L. Jones, the retired Marine Corps general who was Mr. Obama’s national security adviser from 2009-10, added his name to an open letter in support of preserving the N.S.A. programs that more than half a dozen top national-security officials from the Bush administration had signed.	$LABEL$1
Target:his effort	Amash told the House that his effort was to defend the Constitution and "defend the privacy of every American."	$LABEL$1
Target:Weiner	Until now a leading contender for mayor, Weiner intends to seek forgiveness from New Yorkers, again.	$LABEL$0
Target:he	The reports claim that that the conversation between the pol and an unidentified 23-year-old woman took place on the social media website Formspring in August 2012, a year after he resigned from his post in Congress after being caught the first time -- and nearly seven months after his first child with wife Abedin was born.	$LABEL$0
